MSRP,Make,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg
22205,Honda,2016,regular unleaded,185,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,34,23
31025,Honda,2016,regular unleaded,278,6,AUTOMATIC,front wheel drive,2,Performance,Midsize,Coupe,32,21
30670,Honda,2016,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,37,27
26215,Honda,2017,regular unleaded,189,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,34,26
24025,Honda,2017,regular unleaded,185,4,MANUAL,front wheel drive,2,N/A,Midsize,Coupe,32,23
30995,Honda,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,2,N/A,Midsize,Coupe,34,26
22355,Honda,2017,regular unleaded,185,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,32,23
34830,Honda,2017,regular unleaded,278,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,33,21
26150,Honda,2017,regular unleaded,185,4,MANUAL,front wheel drive,2,N/A,Midsize,Coupe,32,23
32895,Honda,2017,regular unleaded,278,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,33,21
25215,Honda,2017,regular unleaded,189,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,34,26
27530,Honda,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,36,27
28820,Honda,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,36,27
24155,Honda,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,36,27
34375,Honda,2017,regular unleaded,278,6,AUTOMATIC,front wheel drive,2,Performance,Midsize,Coupe,32,21
30895,Honda,2017,regular unleaded,278,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,33,21
33175,Honda,2017,regular unleaded,278,6,AUTOMATIC,front wheel drive,2,Performance,Midsize,Coupe,32,21
31175,Honda,2017,regular unleaded,278,6,MANUAL,front wheel drive,2,Performance,Midsize,Coupe,28,18
27000,Honda,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,2,N/A,Midsize,Coupe,34,26
28000,Honda,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,2,N/A,Midsize,Coupe,34,26
24415,Honda,2017,regular unleaded,189,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,32,23
28995,Honda,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,2,N/A,Midsize,Coupe,34,26
30820,Honda,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,36,27
31175,Honda,2017,regular unleaded,278,6,AUTOMATIC,front wheel drive,2,Performance,Midsize,Coupe,32,21
25875,Honda,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,2,N/A,Midsize,Coupe,34,26
26530,Honda,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,36,27
23155,Honda,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,36,27
26215,Honda,2017,regular unleaded,189,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,34,26
25730,Honda,2017,regular unleaded,185,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,32,23
25415,Honda,2017,regular unleaded,189,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,32,23
24875,Honda,2017,regular unleaded,185,4,AUTOMATIC,front wheel drive,2,N/A,Midsize,Coupe,34,26
2000,Oldsmobile,1996,regular unleaded,150,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,30,20
2000,Oldsmobile,1996,regular unleaded,150,4,MANUAL,front wheel drive,2,N/A,Midsize,Coupe,30,20
2000,Oldsmobile,1997,regular unleaded,150,4,UNKNOWN,front wheel drive,2,N/A,Midsize,Coupe,29,19
2000,Oldsmobile,1997,regular unleaded,150,4,UNKNOWN,front wheel drive,4,N/A,Midsize,Sedan,29,19
2000,Oldsmobile,1998,regular unleaded,150,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,27,18
61400,BMW,2014,premium unleaded (required),335,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance,Hybrid",Large,Sedan,30,23
61900,BMW,2015,premium unleaded (required),335,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance,Hybrid",Large,Sedan,30,23
62100,BMW,2016,premium unleaded (required),335,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance,Hybrid",Large,Sedan,30,23
84300,BMW,2013,premium unleaded (required),350,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance,Hybrid",Large,Sedan,30,22
84300,BMW,2014,premium unleaded (required),350,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance,Hybrid",Large,Sedan,30,22
84300,BMW,2015,premium unleaded (required),335,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance,Hybrid",Large,Sedan,30,22
88900,BMW,2010,premium unleaded (required),480,8,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance,Hybrid",Midsize,4dr SUV,19,17
88900,BMW,2011,premium unleaded (required),480,8,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance,Hybrid",Midsize,4dr SUV,19,17
17049,Suzuki,2005,regular unleaded,155,4,AUTOMATIC,all wheel drive,4,N/A,Compact,Sedan,26,21
16349,Suzuki,2005,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Wagon,28,22
15949,Suzuki,2005,regular unleaded,155,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,28,22
13449,Suzuki,2005,regular unleaded,155,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,28,22
15449,Suzuki,2005,regular unleaded,155,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,28,22
17349,Suzuki,2005,regular unleaded,155,4,AUTOMATIC,all wheel drive,4,N/A,Compact,Wagon,26,21
15649,Suzuki,2005,regular unleaded,155,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,28,22
16849,Suzuki,2005,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Wagon,26,21
15149,Suzuki,2005,regular unleaded,155,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,28,22
16049,Suzuki,2005,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,28,22
16549,Suzuki,2005,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,26,21
17849,Suzuki,2005,regular unleaded,155,4,AUTOMATIC,all wheel drive,4,N/A,Compact,Wagon,26,21
14349,Suzuki,2005,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,28,22
17549,Suzuki,2005,regular unleaded,155,4,AUTOMATIC,all wheel drive,4,N/A,Compact,Sedan,26,21
16599,Suzuki,2006,regular unleaded,155,4,AUTOMATIC,all wheel drive,4,N/A,Compact,Wagon,26,21
15499,Suzuki,2006,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Wagon,28,22
15999,Suzuki,2006,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,28,22
14099,Suzuki,2006,regular unleaded,155,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,28,22
16099,Suzuki,2006,regular unleaded,155,4,AUTOMATIC,all wheel drive,4,N/A,Compact,Sedan,26,21
15299,Suzuki,2006,regular unleaded,155,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,28,22
14599,Suzuki,2006,regular unleaded,155,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,28,22
16999,Suzuki,2006,regular unleaded,155,4,AUTOMATIC,all wheel drive,4,N/A,Compact,Sedan,26,21
17099,Suzuki,2006,regular unleaded,155,4,AUTOMATIC,all wheel drive,4,N/A,Compact,Wagon,26,21
14999,Suzuki,2006,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,28,22
16199,Suzuki,2006,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Wagon,28,22
15099,Suzuki,2006,regular unleaded,155,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,28,22
14299,Suzuki,2007,regular unleaded,155,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,28,22
16299,Suzuki,2007,regular unleaded,155,4,AUTOMATIC,all wheel drive,4,N/A,Compact,Sedan,26,21
17199,Suzuki,2007,regular unleaded,155,4,AUTOMATIC,all wheel drive,4,N/A,Compact,Sedan,26,21
15299,Suzuki,2007,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,28,22
16199,Suzuki,2007,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,28,22
2000,Ford,1995,regular unleaded,135,6,AUTOMATIC,rear wheel drive,3,N/A,Midsize,Cargo Minivan,22,16
2000,Ford,1995,regular unleaded,135,6,AUTOMATIC,rear wheel drive,3,N/A,Midsize,Passenger Minivan,22,15
2000,Ford,1995,regular unleaded,155,6,AUTOMATIC,all wheel drive,3,N/A,Large,Passenger Minivan,18,14
2000,Ford,1995,regular unleaded,135,6,AUTOMATIC,rear wheel drive,3,N/A,Large,Passenger Minivan,22,15
2000,Ford,1996,regular unleaded,140,6,AUTOMATIC,rear wheel drive,3,N/A,Midsize,Passenger Minivan,21,15
2000,Ford,1996,regular unleaded,155,6,AUTOMATIC,all wheel drive,3,N/A,Large,Passenger Minivan,19,13
2000,Ford,1996,regular unleaded,140,6,AUTOMATIC,rear wheel drive,3,N/A,Large,Passenger Minivan,21,15
2000,Ford,1996,regular unleaded,140,6,AUTOMATIC,rear wheel drive,3,N/A,Midsize,Cargo Minivan,22,16
2000,Ford,1997,regular unleaded,140,6,AUTOMATIC,rear wheel drive,3,N/A,Midsize,Cargo Minivan,21,15
2000,Ford,1997,regular unleaded,140,6,AUTOMATIC,rear wheel drive,3,N/A,Large,Passenger Minivan,22,15
2000,Ford,1997,regular unleaded,152,6,AUTOMATIC,all wheel drive,3,N/A,Large,Passenger Minivan,17,13
2000,Ford,1997,regular unleaded,140,6,AUTOMATIC,rear wheel drive,3,N/A,Midsize,Passenger Minivan,22,15
22395,Oldsmobile,2002,regular unleaded,170,6,AUTOMATIC,front wheel drive,2,N/A,Midsize,Coupe,27,18
21080,Oldsmobile,2002,regular unleaded,170,6,AUTOMATIC,front wheel drive,2,N/A,Midsize,Coupe,27,18
19605,Oldsmobile,2002,regular unleaded,140,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,30,21
21080,Oldsmobile,2002,regular unleaded,170,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,27,18
17805,Oldsmobile,2002,regular unleaded,140,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,30,21
17805,Oldsmobile,2002,regular unleaded,140,4,AUTOMATIC,front wheel drive,2,N/A,Midsize,Coupe,30,21
19855,Oldsmobile,2002,regular unleaded,140,4,AUTOMATIC,front wheel drive,2,N/A,Midsize,Coupe,30,21
22145,Oldsmobile,2002,regular unleaded,170,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,27,18
21585,Oldsmobile,2003,regular unleaded,170,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,27,18
18085,Oldsmobile,2003,regular unleaded,140,4,AUTOMATIC,front wheel drive,2,N/A,Midsize,Coupe,30,21
21585,Oldsmobile,2003,regular unleaded,170,6,AUTOMATIC,front wheel drive,2,N/A,Midsize,Coupe,27,18
20035,Oldsmobile,2003,regular unleaded,140,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,30,21
22935,Oldsmobile,2003,regular unleaded,170,6,AUTOMATIC,front wheel drive,2,N/A,Midsize,Coupe,27,18
22685,Oldsmobile,2003,regular unleaded,170,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,27,18
18085,Oldsmobile,2003,regular unleaded,140,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,30,21
20035,Oldsmobile,2003,regular unleaded,140,4,AUTOMATIC,front wheel drive,2,N/A,Midsize,Coupe,30,21
23335,Oldsmobile,2004,regular unleaded,170,6,AUTOMATIC,front wheel drive,2,N/A,Midsize,Coupe,27,18
18485,Oldsmobile,2004,regular unleaded,140,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,31,21
21985,Oldsmobile,2004,regular unleaded,170,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,27,18
20435,Oldsmobile,2004,regular unleaded,140,4,AUTOMATIC,front wheel drive,2,N/A,Midsize,Coupe,31,21
18485,Oldsmobile,2004,regular unleaded,140,4,AUTOMATIC,front wheel drive,2,N/A,Midsize,Coupe,31,21
20435,Oldsmobile,2004,regular unleaded,140,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,31,21
23085,Oldsmobile,2004,regular unleaded,170,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,27,18
21985,Oldsmobile,2004,regular unleaded,170,6,AUTOMATIC,front wheel drive,2,N/A,Midsize,Coupe,27,18
2000,Cadillac,1991,regular unleaded,200,8,AUTOMATIC,front wheel drive,2,"Luxury,Performance",Compact,Convertible,20,14
2234,Cadillac,1992,regular unleaded,200,8,AUTOMATIC,front wheel drive,2,"Luxury,Performance",Compact,Convertible,20,14
2358,Cadillac,1993,regular unleaded,295,8,AUTOMATIC,front wheel drive,2,"Luxury,Performance",Compact,Convertible,20,13
39950,Audi,2003,regular unleaded,250,6,MANUAL,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,Wagon,21,14
41000,Audi,2003,regular unleaded,250,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,Wagon,20,15
46950,Audi,2004,regular unleaded,300,8,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,Wagon,19,14
39950,Audi,2004,regular unleaded,250,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,Wagon,20,15
39950,Audi,2004,regular unleaded,250,6,MANUAL,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,Wagon,21,14
40250,Audi,2005,regular unleaded,250,6,MANUAL,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,Wagon,21,14
47250,Audi,2005,regular unleaded,300,8,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,Wagon,19,14
40250,Audi,2005,regular unleaded,250,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,Wagon,20,15
40700,Audi,2014,premium unleaded (recommended),220,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Wagon,27,20
43300,Audi,2014,premium unleaded (recommended),220,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Wagon,27,20
49200,Audi,2014,premium unleaded (recommended),220,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Wagon,27,20
44500,Audi,2015,premium unleaded (recommended),220,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Wagon,28,21
42400,Audi,2015,premium unleaded (recommended),220,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Wagon,28,21
49800,Audi,2015,premium unleaded (recommended),220,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Wagon,28,21
42700,Audi,2016,premium unleaded (recommended),220,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Wagon,28,21
44800,Audi,2016,premium unleaded (recommended),220,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Wagon,28,21
117300,BMW,2015,premium unleaded (required),540,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,24,16
122200,BMW,2016,premium unleaded (required),600,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,24,15
122500,BMW,2017,premium unleaded (required),600,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,24,15
135200,BMW,2014,premium unleaded (required),540,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,24,16
132200,BMW,2014,premium unleaded (required),540,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,25,16
131300,BMW,2014,premium unleaded (required),540,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,24,16
128300,BMW,2014,premium unleaded (required),540,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,25,16
132200,BMW,2015,premium unleaded (required),540,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,25,16
131300,BMW,2015,premium unleaded (required),540,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,24,16
135200,BMW,2015,premium unleaded (required),540,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,24,16
128300,BMW,2015,premium unleaded (required),540,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,25,16
137000,BMW,2017,premium unleaded (required),600,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,24,16
136900,BMW,2003,premium unleaded (required),375,8,AUTOMATIC,rear wheel drive,2,"Exotic,Factory Tuner,Luxury,High-Performance",Compact,Convertible,19,13
26650,Nissan,2009,regular unleaded,198,4,AUTOMATIC,front wheel drive,4,Hybrid,Midsize,Sedan,33,35
26780,Nissan,2010,regular unleaded,158,4,AUTOMATIC,front wheel drive,4,Hybrid,Midsize,Sedan,33,35
26800,Nissan,2011,regular unleaded,198,4,AUTOMATIC,front wheel drive,4,Hybrid,Midsize,Sedan,33,33
22560,Nissan,2015,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,38,27
28150,Nissan,2015,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,38,27
31950,Nissan,2015,regular unleaded,270,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,32,22
22300,Nissan,2015,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,38,27
29830,Nissan,2015,regular unleaded,270,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,32,22
32350,Nissan,2015,regular unleaded,270,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,32,22
26450,Nissan,2015,regular unleaded,270,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,32,22
24720,Nissan,2015,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,38,27
32090,Nissan,2016,regular unleaded,270,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,32,22
27390,Nissan,2016,regular unleaded,270,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,32,22
22500,Nissan,2016,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,39,27
22900,Nissan,2016,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,39,27
24470,Nissan,2016,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,37,27
25460,Nissan,2016,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,39,27
28570,Nissan,2016,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,39,27
27990,Nissan,2016,regular unleaded,270,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,32,22
32690,Nissan,2016,regular unleaded,270,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,32,22
25460,Nissan,2017,regular unleaded,179,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,39,27
22500,Nissan,2017,regular unleaded,179,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,39,27
32690,Nissan,2017,regular unleaded,270,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,32,22
22900,Nissan,2017,regular unleaded,179,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,39,27
27990,Nissan,2017,regular unleaded,270,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,32,22
24470,Nissan,2017,regular unleaded,179,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,37,26
28570,Nissan,2017,regular unleaded,179,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,39,27
25495,Kia,2007,regular unleaded,264,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,24,17
25495,Kia,2008,regular unleaded,264,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,24,17
26045,Kia,2009,regular unleaded,264,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,24,17
129900,Mercedes-Benz,2016,premium unleaded (required),503,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,Factory Tuner,Luxury,High-Performance",Compact,Coupe,22,16
131200,Mercedes-Benz,2017,premium unleaded (required),503,8,AUTOMATIC,rear wheel drive,2,"Exotic,Factory Tuner,Luxury,High-Performance",Compact,Coupe,22,16
111200,Mercedes-Benz,2017,premium unleaded (required),456,8,AUTOMATIC,rear wheel drive,2,"Exotic,Factory Tuner,Luxury,High-Performance",Compact,Coupe,22,16
37590,Nissan,2014,regular unleaded,317,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,4dr SUV,19,13
52860,Nissan,2014,regular unleaded,317,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,4dr SUV,18,12
42680,Nissan,2014,regular unleaded,317,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,4dr SUV,19,13
45580,Nissan,2014,regular unleaded,317,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,4dr SUV,18,12
42890,Nissan,2014,regular unleaded,317,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,4dr SUV,18,12
49960,Nissan,2014,regular unleaded,317,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,4dr SUV,19,13
50780,Nissan,2015,regular unleaded,317,8,AUTOMATIC,rear wheel drive,4,N/A,Large,4dr SUV,19,13
53680,Nissan,2015,regular unleaded,317,8,AUTOMATIC,four wheel drive,4,N/A,Large,4dr SUV,18,12
43810,Nissan,2015,regular unleaded,317,8,AUTOMATIC,four wheel drive,4,N/A,Large,4dr SUV,18,12
46500,Nissan,2015,regular unleaded,317,8,AUTOMATIC,four wheel drive,4,N/A,Large,4dr SUV,18,12
49880,Nissan,2015,regular unleaded,317,8,AUTOMATIC,rear wheel drive,4,N/A,Large,4dr SUV,19,13
43600,Nissan,2015,regular unleaded,317,8,AUTOMATIC,rear wheel drive,4,N/A,Large,4dr SUV,19,13
38510,Nissan,2015,regular unleaded,317,8,AUTOMATIC,rear wheel drive,4,N/A,Large,4dr SUV,19,13
52780,Nissan,2015,regular unleaded,317,8,AUTOMATIC,four wheel drive,4,N/A,Large,4dr SUV,18,12
49650,Nissan,2017,regular unleaded,390,8,AUTOMATIC,rear wheel drive,4,N/A,Large,4dr SUV,19,14
57590,Nissan,2017,regular unleaded,390,8,AUTOMATIC,rear wheel drive,4,N/A,Large,4dr SUV,19,14
60490,Nissan,2017,regular unleaded,390,8,AUTOMATIC,four wheel drive,4,N/A,Large,4dr SUV,18,13
52550,Nissan,2017,regular unleaded,390,8,AUTOMATIC,four wheel drive,4,N/A,Large,4dr SUV,18,13
44900,Nissan,2017,regular unleaded,390,8,AUTOMATIC,rear wheel drive,4,N/A,Large,4dr SUV,19,14
47800,Nissan,2017,regular unleaded,390,8,AUTOMATIC,four wheel drive,4,N/A,Large,4dr SUV,18,13
221990,Bentley,2007,premium unleaded (required),450,8,AUTOMATIC,rear wheel drive,4,"Exotic,Luxury,Performance",Large,Sedan,15,10
242990,Bentley,2007,premium unleaded (required),500,8,AUTOMATIC,rear wheel drive,4,"Exotic,Factory Tuner,Luxury,High-Performance",Large,Sedan,15,10
263990,Bentley,2007,premium unleaded (required),450,8,AUTOMATIC,rear wheel drive,4,"Exotic,Luxury,Performance",Large,Sedan,14,10
263990,Bentley,2008,premium unleaded (required),450,8,AUTOMATIC,rear wheel drive,4,"Exotic,Luxury,Performance",Large,Sedan,15,9
242990,Bentley,2008,premium unleaded (required),500,8,AUTOMATIC,rear wheel drive,4,"Exotic,Factory Tuner,Luxury,High-Performance",Large,Sedan,15,10
221990,Bentley,2008,premium unleaded (required),450,8,AUTOMATIC,rear wheel drive,4,"Exotic,Luxury,Performance",Large,Sedan,15,10
270990,Bentley,2009,premium unleaded (required),500,8,AUTOMATIC,rear wheel drive,4,"Exotic,Factory Tuner,Luxury,High-Performance",Large,Sedan,14,10
224990,Bentley,2009,premium unleaded (required),450,8,AUTOMATIC,rear wheel drive,4,"Exotic,Luxury,Performance",Large,Sedan,14,10
